dialect	standard
그래그 인제 특뼐한 제사는 인제 초하루 보르므로 인제 그른 여 상마이라그는 제사를 지너	그리고 인제 특별한 제사는 인제 초하루 보름으로 인제 그런이 삭망이라 그러는 제사를 지내고
그래 머 삼 녀느 그래 가주우 이 옌나레 그게 참 므 끄 상주줄 하기에 퍽에로와떠이여	그래 뭐 삼 년을 그래 가지고 이 옛날에 그게 참 뭐 그 상주질 하기가 퍽 어려웠어요
예이 요새 거뜨 그래 모 타시 께르요	옛 요새 같으면 그래 못 했을 거에요
그 더우나 추우나 그 삼 년가늘 아침 저으로 바블 조서글 떠 나 디래이 덴또 초하루 보르므로 머 익 기양 하능 게 아이르 펴늘 해 가주오 상망 제살 지내이 데제 그을 삼 녀늘 해용	그 더우나 추우나 그 삼 년간을 아침 저녁으로 밥을 조석을 떠 놓아 드려야 돼 또 초하루 보름으로 뭐 이 그냥 하는 게 아니라 편을해 가지고 삭망 제사를 지내야 되지 그것을 삼 년을 해요
그 삼 녀이러 그능 게 그그 참 긴 세워리시더	그 삼 년이라 그러는 게 그것참 긴 세월입니다
그래 모시구동 그 인제이 옌나레능 거 이 효자라 카는 등명을 할라꼬 모두거 불효 소리 드짜 늘라꼬 또 그 인제 나는 이 내 어른 이키 잘 모신다 카는뜨스로 인제 그 삼 년 삼 년 또 대상을 지내인띠아	그래 모시고도 그 인제 옛날에는 그 이 효자라고 하는 득명을 하려고 모두가 불효 소리 듣지 않으려고 또 그인제 나는 이 내 어른을 이렇게 잘 모신다고 하는 뜻으로 인제 그 삼 년 삼 년 또대상을 지냅니다
삼 년 날 때능 그이 대사이라 그니더	삼 년 날 때는 그것을 대상이라고 그럽니다
이태마넨 소사이라 그으고	이태만에는 소상이라고 그러고
끄 이 대상을 참 어여 성대히 그 제살 찌 지나고 모두 동네 사람 인척 가네 염비사가이 연사가가네 점부 모도 와가주 그래 인제 허러으 그랟 대상 뜨는 또 웨처 사가기늠 머 사돈 찌비라든지 메느리 지비라든지 또 내가 보낸 따르 지비라든지 거게서늠 그 인제 으 아엗 정서이라꼬 그래가주 인제 그 머 거지베 그얻 쩌 여 그 승 넝읍 그으거 주굼 부늘 위해가씅얼 펴늘 해가주 온니다	그 이 대상을 참성대히 그 제사를 지 지내고 모두 동네 사람 인척 간에 연사간 연사간에 전부 모두 와서 그래 인제그래 대상 때는 또 외척 사가이거나 뭐사돈 집이라든지 며느리 집이라든지 또 내가 보낸 딸의 집이라든지 거기에서는 그인제어 정성이라고 그래서 인제 그 뭐 그 집에 그 저그 승그것 죽은분을 위해설랑 편을 해서 옵니다
허릉여 거게 인녜 제무늘 지꼬 머 그래 가주우 그 저 응 고걸 하고 그래참 머 꺼 여 성대히 치룬니더 대상얼	그리고 거기에 인제 제문을 짓고 뭐 그래가지고 그 저 응 곡을 하고 그래 참 뭐 그성대히 치릅니다 대상을
응 그 그램 인제 삼 녀니 다 낭게 인제 보걸 버꼬 대상 낟 상주가 삼 녀녈 라쓰이께네 인지는 상 상보걸 버씀니다 하는 뜨시 대사인데 그래 상보걸보꼬 일반 평이느루 도라가지 인	어 그 그러면 인제 삼 년이 다 지났으니 인제복을 벗고 대상 지냈으니 상주가 삼 년을 지냈으니까 인제는 상복 상복을 벗습니다하는 뜻이 대상인데 그래 상복을 벗고 일반 평인으로 돌아가지 인제
그래 인제 변소오도 그거 인제 심즈도 응혀 매호널흠 매즈매호널 해 뿌우 가써	그래 인제 빈소도 그것 인제 신주도매혼을 매혼매혼을 해 버려 가서
고 인제 끄 가차운 언느 어데 삼삐써리나 이른 데 가서 무더 쁘래요 그어느	거기 인제 그 가까운 어디 어디 산기슭이나 이런 데 가서 묻어 버려요 그것은
허구 인제 매호니라 그래고 그래 무드므 인제 다 윽 그 부네 대항 거는 에삼 년 제사가 다 끈나고 고다음 인젠 나믕 거능 기제사배께 남찌 안챈나	하고인제 매혼이라 그러고 그래 묻으면 인제 다그 분에 대한 것은삼 년 제사가다 끝나고 그 다음에 인제 남은 것은 기제사밖에 남지 않잖아
그래 인지 조싸이 삼 녀널 나도 어르니 도라가신 날짜를 귀해 가어주주고제살 지내이더 기제사라 그능 거 엉 거 바므로	그래 인제 조상이 삼 년을 지나도 어른이 돌아가신 날짜를 기해 가지고 제사를 지냅니다 기제사라 그러는 것 어그 밤에
열뚜 시 한 시 사이예	열두 시와 한 시 사이에
그걸 기 끼 기제사라꼬엳 지내고 그랜니드	그것을 기 기 기제사라고 지내고 그랬어요
그 그래머 인제 삼년상이 닥 끈나능 게지	그 그러면 이제 삼년상이 다 끝나는 것이지
그르치에	그렇지요
어르 어르시 그럼며너 그어 이제 방금 이야기를대강 그으거 이 그어우  어르싱께서 이 동네예 장네에 대한 대강의 이야기를 해 주션는데 아어 그러 끄러케 해 주션는데 끄언 아까엄 보통 긍어 요주움먼 머 사밀장하고그 다음메또 탐 마	어르신어르신 그러면은 그 이제 방금 이야기를대강 그것 이 그것어르신께서 이 동네의 장례에 대한 대강의 이야기를 해 주셨는데그렇게 그렇게해 주셨는데 그 아까 보통 그것 요즘은 뭐 삼일장하고그 다음에 또 다음 뭐
오일짱 므어 치릴짱 곰 머 옴 머 시빌짱 그래 지낸 사암더 영 보름찡 지내인또 인네 엔녜다	오일장 뭐 칠일장 그 뭐뭐 십일장 그래 지낸 사람도 있고 보름장 지내는 사람도 있 있어요
예저네너 마이 해따 그지에	예전에는 많이 했다 그렇지요
그다음메그어스 대상 하는 사암도 이꼬 소상 하는 사암드 이스꼬 그지예	그다음에거기에서 대상 하는 사람도 있고 소상 하는 사람도 있었고 그렇지요
아이래 소상 대상은 맹 다 지내요	아니요 소상 대상은 역시 다 지내요
다 하고	다 하고
이패마네예를 드러서 도라가신 내으 금녀네 도라가쓰믄 내여네느 소상이고 삼 년째 든 덴 대상이고 그러이더	예 이태만에예를 들어서 돌아가신 해가 금년에 돌아가셨으면 내년에는 소상이고 삼 년째 든 데는 대상이고 그렇습니다
그륻 그륻습 보통 탈상을 삼 년까지를 해따 그지에	그래 그래서 보통 탈상을 삼 년까지는 했다 그렇지요
예으 삼 년까지는 다 해뜨	예삼 년까지는 다 했어 예
소상엔 탈쌍을 모 타고 머 이애	소상에는 탈상을 못 하고 뭐 이래 예
그 아응 보통쓰 그어 한은 그 무더메 인지 무돔 봉분 만들고매장을하고 난 다으메 한 사 밀째 데는 나른 검며너 사무제도 함미까	그보통그 한 그 무덤에 인제 무덤 봉분을 만들고매장을 하고 난 다음에 한 삼일 째되는 날은 그러면은 삼우제도 합니까
예 사므이제	예삼우제
사뮈제를 지낸니더	삼우제를 지냈어요
요이 요새도 거이 다 그건 하 께레요	요 요새도 거의 다 그것은 할 거에요
그엄 머 사미제로설랑 다 마치능 꺼 떠라끄 요새앤 마료	그것 뭐 삼위제로설랑 다 마치는 것 같더라고 요새는 말이야
고마 보글 버서 뿌드라꼬	그만 상복을 벗어 버리더라고
근 녀 사미제는 능이 요새도 합띠다	그 이제 삼우제는 이 요새도 하더라고요
그 은저 이 예전 요주우메 비하먼 예정 가틍 경우넘이 장네 절차도 복짭하고 그대앰 머 일도 마나어찌짐	그 인제 이 예전 요즘에 비하면 예전 같은 경우는이 장례 절차도 복잡하고 그 다음 뭐 일도 많았지요
보짜패요 망코 마고지요	복잡해요 많고 말고지요 예
그른데 이 요주옴 옌나레 비해서 요주움먼 쫌 어떤 시어루 간소화가 데씀미까 요주엄 장네는	그런데 이 요즘 옛날에 비해서 요즘은 좀 어떤 식으로 간소  화가 됐습니까 요즘 장례는
요새는 기양 머 장녀 지내능 거또 말시더 상주가 할 리리 업써용	요새는그냥 뭐 장례 지내는 것도 말입니다 상주가 할 일이 없어요
웨냐 옌나네능 거 상주 채기미 참 즏 조 중핸니더	왜냐 옛날에는 그 상주책임이 참 중 중 중했습니다
그걸 첨부 그걸 초아늘 해 가주우 마리지 으이 주이 문중 어른들하꼬 이래이러 하자건 타하블 해 가주어 겨쩡언 상주 결쩡이 나이 데그더	그것을 전부그것을 초안을 해 가지고 말이지저 문중 어른들하고 이래이래 하자고 타합을해 가지고 결정은 상주 결정이 나야 되거든
상주구 조타 그래이 덴데 그 그게 어끄더	상주가 좋다 그래야 되는데 그그게 없거든
요새는 고마 사아 저 어어이 병워네 가서 이 그움마 장사을 지내이께네 마리야	요새는 그만 상 저병원에 가서 이 그만 장사를 지내니까 말이야
거기 장이사 곰마 하 하란 데루 해 뿌래 고마	거기 장의사가 그만 하 하라는 대로 해 버려 그만
예를 뜨러 가주여 규저이 업뜨라꼬 머 지 장이사가 내앨 머 어이 금 음인 저거 하베 이꽌함니다 거서 결쩡해 쁘드라꽁	예를 들어 가지고 규정이 없더라고 뭐 장 장의사가 내일 뭐그이 저것 하지 입관합니다 거기에서 결정해 버리더라고
그래이 장 응 거으 상주는 따를 수배껭 업뜨러꽁	그러니 장그 상주는따를 수밖에 없더라고
구러 고멍 이꽌한 날 고 모도 억 가차운 머 이 자네질떠리여 가 까 가치 가서 보고 이이꽌하고 그래띠더	그래 그만 입관하는 날 그 모두가까운 뭐 이자녀들이 같 같 같이 가서 보고 입관하고 그러더라고요
그울꼬 머 요새는 또 그르꼬 그게 머 이꽌해 뿌고 나이 마리얌 기양 상주는그이 영아 어이 영안시를 떠나 가주고 이짝 빵으 와서 고마 그어 으어어이이예 여를 뜨러 마하 꺼비 옌날 그떰 변소 태기지 그 셰 신니를 모셔 논 요른쪼마낭 으 머 사지늘 요샌 시닐 안 써 노꼰 사지늘 윽 가따 노뜨라 영위라 그래고 거 사진 아페써 머 절 라고 서로 상줄 무꼬 바꼬 그래고 고만 매장일또구넨 내앨 곰마 사밀짱 끄은다 금 내열 긍 어엉 메 씨에 즈 짜엑매장지룯출발함니다 그 이 즈 장이사가 그래이께네 우우머 상주눙 그래 딸트라꾸 또	그렇고 뭐 요새는 또 그렇고 그게 뭐 입관해 버리고 나니 말이야 그냥 상주는 그 영안영안실을 떠나 가지고 이쪽 방에 와서 그만 그예 예를 들어 말할 것 같으면 옛날 같으면 빈소인 셈이지 그 신위 신위를 모셔 놓은 요런 조그마한 것 뭐사진을 요새는 신위를 안 써 놓고 사진을갖다 놓더라 영위라 그러고 그 사진앞에서 뭐 절 하고 서로 상주에게 묻고 받고 그러고 그만 매장일도 그냥 내일 그만 삼일장 지낸다고 그러면 내일 그몇 시에 저 저매장지로 출발합니다그 이 저 장의사가 그러니까 그만 상주는 그렇게 따르더라고 또
그르이 상주능 고마 끄으 인 장이싸써 옌날거치 멍에 내 부모라꺼연 내가 이래이 한더 저래 한더 거거읻 주장을 모 타고 그 병워네서 영안시레서 정하는데로 합띠다	그러니 상주는 그만 그 이 장의사가 옛날 같이 뭐 내 부모니까 내가  이래 한다 저래 한다 그 주장을 못 하고 그 병원에서 영안실에서 정하는 대로 하더라고요
그르 나 가주 구마 영구차 불러 가줌 실꼬 나갈 찌이 고마 그 거게어 인제단지 인제 그검 에 출발할 찌게 에 그 맹으 형시기지맘 본지비 아인데으 그바린쩨에를 지냅 피로고 엄는데 응 그래두 거이 영안시레서는 자기느 수이블바래 가주우여 바린제을 지냅띠다	그래 놓아 가지고 그만 영구차 불러 가지고 싣고 나갈 적에 그만 그 거기에 인제 단지 인제 그것출발할 적에그 역시 형식이지만 본집이 아닌데 그 발인제를 지낼 필요가 없는데 응 그래도 거기 영안실에서는 자기네 수입을 바라 가지고 발인제를 지내더라고요
근데 응 이 나도 그른 썰렁 해 해써 그 이 뭄 버 물런 영안시레서 하라그에 하기넌 네 바리니라 근능 근는 쩜 영구종천 이 인사을 하능 겐데 내 지베가 가주설러 하능 게지 병워네 머 영구종청 배 끼 머 인느 요 와서 어뜨나 그바린제을 지낸능 그 상줍 머 부다믈 더 쓰능 거빼께 아이라 그러이께네	그런데이 나도 그런 소리를 했 했어 그 이 물론 뭐 물론 영안실에서 하라니까 하기는 해도 발인이라 그러는 것은 좀 영구종천 인사 인사를 하는 것인데 내 집에가 가지고설랑 하는 것이지 병원에서 뭐 영구종천 할 게 뭐 있나 요기 와서 어떻게 그 발인제를 지내는 것은 그 상주에게 뭐 부담을 더 시키는 것밖에 안 되지 그러니까
끄어 인제 이 장이싸으저 아이 그르치 아내우 어른 그른 소른으흐흔 마이소 크은 여아 다 하기 데 인니더 금 아유 글쯔아 한다그 내 모 타그러 한냐고 금 원처 그 피로가 엄능 거 아이냐검 그래도 이얘기한 제기 인니더마는 끄러 상주 부다믈 자꾸 쓰게지 마고 은 그래 지내앵 게 나 짠나 그 소리래찌 내금 머 하라 소리너 안 하라 소리능 안 해 짠냐고 그래구 므 그래 얘기도 하고누	그 인제 이 장의사가 아니 그렇지 않아요 어른 그런 소리는 하지 마세요 그것은 여기에서 다 하게 돼 있어요 그러길래 아니 글쎄 한다는 것을 내가 못 하게하느냐고 그 원체 그 필요가 없는 것 아니냐고 그렇게도 이야기 한 적이 있습니다만은 그래 상주 부담을 자꾸 시키지 말고그래 지내는 게 낫지 않냐 그 소리였지 내가 뭐 하라는 소리 안 하라는 소리는 안 했지 않냐고 그러고 뭐 그래 얘기도하고
그르고 나이 머으 기양 고마 또 구어이 저으 저 엉으 장이삳 출발해 가주운 직쩝 머 어떤 어떤 지베는 매장하는 집또 이꼬 어떤 지이능 고마 화장해가주 굼머 그래음 우우 머 움 모 곰마어 치아 뿐 집또 이꼬으 그르이 그머 이 이게 올따 저거 얼따 소리옫 할 쑤 어꼬 그래으 머 상주드리 펜트라꼬 요샌 마러	그러고 나니 뭐 그냥 그만 또 그 저 저장의차 출발해 가지고직접 뭐 어떤 어떤 집에서는 매장하는 집도 있고 어떤 집에서는 그만 화장해 가지고 그만 그래뭐뭐 그만어 치워 버리는 집도 있고 그러니 그 뭐 이이게 옳다 저게 옳다 소리를 할 수도 없고 그러니 뭐 상주들이 편하더라고 요새는말이야
머응그키 머 애쓰 꺼또 어꼬 머 으 숨 떠러징 고읍 상주 구머보도 모 태꼬	뭐그렇게 뭐 애쓸 것도 없고 뭐숨 떨어진 것을 상주는 그만어 보지도 못 했고
또 요새는 옌나렌 그겨 참 어르늘 모시고 사다설랑 그 어응 그걸 그 인 도라가시능 걸 응 그걸 모 뽀먼 불효가 데따 그랜니더	또 요새는 옛날에는 그것참 어른을 모시고 살다가설랑 그그것을 그 인제 돌아가시는 것을그것을 못보면 불효가 됐다 그랬습니다
끄은데 임종을 모 타멈 마리아	그런데 임종을 못 하면 말이야
그 요새느 거이가 임종을 모 태용	그 요새는 거의가 임종을 못 해요
웨냐 객찌이 가 이뜬 사럼드리 매일 와 이찌도 모 타지르 또 어여 지베서요주먼은 보이께네 아엡 병이 드러 가주에읻 지베 편차네엗 주거도 고머 장이사로 갑띠르 고마 이 실꾸 장이쓰 차 불러 가주오	왜냐 객지에 가 있던 사람들이 매일 와 있지도 못 하지 또집에서 요즘은 보니까병이 들어 가지고 집에서 편찮아서 죽어도 그만 영안실로 가더라고요 그만 이 싣고 장의사 차 불러 가지고
므이 찌 지베서 안 지내오 곰 머 장이사가 저 그거 거으 그짝끄 규정대로따르스 지내 뿌이 상주는 편해요	뭐 집 집에서 안 지내고 그만 뭐 장의사가 저그것 그 그쪽 규정대로 따라서 지내 버리니 상주는 편해요
응 이 요는 물론 깅 경비두 좀 나게찌만능 옌날 드명 경비가 나찌마는 나능 겐데 으 상주가 그음 머어어 부모에 대정 효시미라 그릉 건 나 이 영업써저뜨라꾜 오새 보이께네	어 이 요점은 물론 경비 경비도 좀 들겠지만은 옛날에 대면 경비가 들겠지만은 드는 것인데상주가 그 뭐어 부모에 대한 효심이라고 그러는 것은 뭐 이 영 없어졌더라고 요새 보니까
므 이 껴 기양 곡또 형시기고 옌나레 꺼튼 참 그게 자기 어르느 모셔고 이떤 또 그 자기 어르니 자기일 그 귀여워함상 마에찌 머 으에 주든 그른 정닐생가해 주온 눔무를 참 마이 흘림미다	뭐 이 그 그냥 곡도 형식이고 옛날과 같은 참 그게 자기 어른을 모시고 있던 또 그 자기 어른이 자기를 그 귀여워하면서 말이지 뭐 어떻게 해 주던 그런 정을 생각해 가지고 눈물을 참 많이 흘립니다
어인 옌날 으이 참 쯘 짇 자녀손드른 그거 읻 쩌에 마 참 거우 고걸 하고상줄 무로 나오믄 자기가으 참 서르멥 복바찌엠 아피 땅기 저씀니다 눔무리흘러 가주고	어 옛날참 저 저 자녀들은 그것 이 저 뭐 참 그 곡을 하고상주를 눈물이 나오면 자기가 참 서러움에 북받쳐서 앞의 땅이 젖습니다 눈물이 흘러 가지고
므 그른 머신 내가 아잉 기 이 나히이 띠 므 그 나이 만찌엔 안젣 드러상가아 다니 반니드먼 느 그른 흔저그너 항 구견 모 타게뜨라꼬	뭐 그런 무엇이 내가그 이 나이 저 뭐 그 나이 많지는 않지만 더러 상가에 다녀 봤지만뭐 그런 흔적은 한 구경을 못 하겠더라고
상주가 자기 부모를르 부모를 때해 생가깨 가주에 애서캐 하는 마으믄 영업뜨라꼬	상주가 자기 부모를 부모에 대해 생각해 가지고 애석해 하는 마음은 영없더라고
고마 이응 그 으으 엑 이 날짜만 때자 고마 어애등 그게 금머 즈 지 짜으어예 봄먼 잘 쭈거따는 생각 꺼뜨라구 내가 보이 마을러	그만 이 그어 이날짜만 때우자 그만 어쨌든 그게 그만 저 저 저 어떻게 보면 잘 죽었다는 생각 같더라고 내가 보니 말이야
머 저어끼레 머 우꼬 머 상주가 글세 머 은제 배께 나가소옥 저어끼르 머하도 웅눙 오 구 이 영안실 내에서 우수물 나와 글쎄 그혀인 내엗 샵 참 세워리 바께긴 마이 바께따 참 마이 달라져따 옌나레는 눔무리 땅을러브 적신데우수미 잉여이 등처늘 하이끼네 이 므으어 이 이른 니 린노 함 생가 뜹띠다	뭐 자기들끼리 뭐 웃고 뭐 상주가 글쎄 뭐 인제 밖에 나가서 자기들끼리 무엇을 하든 웃는 것 그 이 영안실 내에서 웃음이 나와 글쎄 그래 내가 세 참 세월이바뀌긴 많이 바꼈다 참 많이 달라졌다 옛날에는 눈물이 땅을 적셨는데 웃음이 이어등천을 하니까 이 뭐 이 이런 일이 있나 하는 생각이 들더라고요
그른데 아주 그게 나느 마땅찬트라쿠요	그런데 아주 그게 나는 마땅찮더라고요
그이 참 어예 키아뜽 가네 그읃 참 으으 나아 가주오으 그거 참 응 그게예를 드할 마니거 그으거 끄 참 피떵걸읍 바더 가주우설러 그 크 그걸 그마꿈먼쓰 정서 성장하드로익 키아 조씨먼 그점 마 까능 기려녀임 쪼꿈 눔무려더 흘리 주능 게 조 찬나 한 생가근 내인능 해써요이	그 참 어떻게 키웠던 간에 그참낳아 가지고 그것 참그게 예를 들어 말할 것 같으면 그것 그 참 핏덩어리를 받아 가지고설랑 그 그 그것을 그만큼 뭐 성장 성장하도록 키워 줬으면 그저 마지막 가는 길에는 조금 눈물이라도 흘려 주는 게 좋지 않나 하는 생각은 내가했어요
차 에이 부 불효 거튼 누웨 니가 아무르 머 어떤 이 이 니 혼자 컨나 한생가기 그으꾸 곤 나가드라꼬 마엉 거떤 내가 가차운 사랑 거뜨먼 웨이 꼬양말행 긍 그름 버비 어딘 누 그래 내 차 솔히으 하지마는 응 그으또 머 으 그런이 얘기고 읃 그른 생가기 듭띠다	참 에이 불 불효자 같은 놈 네가 아무리뭐 어떤 이 이 너 혼자 컸나 하는 생각이 그 곧 나가더라고 막 어떤 내가 가까운사람 같으면 에이 고약한 그 그런 법이 어디 있나 그래 내 참 소리를 하지만은 어그것도 뭐그런 이 얘기고그런 생각이 들더라고요
응여 그 어에 키안데 그열 그 어느 으 듭 부모가 그읻 자석 손자럴 그 참자기 다칭 거보단 그 그게 아판 나 대먼 든 더 아프다꼬 마으미요	어 그 어떻게 키웠는데 그것을 그 어느저 부모가 그 자식 손자를 그 참 자기 다친 것보다 그 그게 아픈 것에 대면 더 더 아프다고 마음이요
마슴미다 에	맞습니다 예
으게 이게 실찌도 그래 내 여시도 구루타구 머	이게 이게 실제도 그래 나역시도 그렇다고 뭐
나는 아프멈 보토인데 그 머 연더 어얻 이 옌라렌 자시기래찌믄 똑 고 이스엄 손자 머 쏘 손녀드리 머어 다쳐 가주 머 어렁까 컥 가라 배끼고 함 그 참마으미 그낑 저우 우예노 한 생가이 드는데 그래 키안는데도 글쎄 그게 그음마지막 가는 니 잉으익 끄 끄 그날까지도 눔물 함 빠은 흘려창 거 투록 우꼬 장난하고안잔능 거 보먼 한시릅따꼬 참	나는 아프면 보통인데 그 뭐 인제어 이 옛날에는 자식이었지만 또 곧 있으면 손자 뭐 손 손녀들이 뭐 다쳐 가지고 뭐어떻다 그  벗기고 하면 그 참 마음이 그렇게 저것을 어떻게 하나 하는 생각이 드는데 그래 키웠는데도 글쎄 그게 그 마지막 가는 이 이 그 그 그날까지도 눈물 한방울 흘리지 않을 정도로 웃고 장난하고 앉 앉은 것을 보면 한심스럽다고 참
나 이거 이 이 참 이이 잉간 사훼가 이 이르케 변하나 한 새앙도이 이게 어이 내 생가그로 해씀니다	나 이것 이 이 참 이 인간 사회가 이 이렇게 변하나하는 생각도 이게내 생각으로 했습니다
아임미더	아닙니다
그음 머 만는 말씀이주	그것 뭐 맞는 말씀이지요
요즈엄 어뜨에 봄며너 아무래도예저너하고 쫌 무 그럼 부부네서 보음쫌 마니 차이 나는데	요즘 어떻게 보면은 아무래도예전하고 좀 뭐 그런 부분에서 보면 좀 많이 차이가 나는데
마이 암 망언차네 마이 달라져써요	예 많이많이 많이 달라졌어요
영 천지차제 머요	영 천지차이지 뭐요
저언 옌날 사러미 그릉 광경을 보옴 마르저 상문도함니다	저 옛날사람이 그런 관경을 보면 말이지요 문상도 안 합니다
가 뿜니다	가 버립니다
머 이른 데 내거 삼문할 끄인 머 인노 이 이랩끽 께레요	뭐 이런 데 내가문상할 게 뭐 있나 이 이랬을 거에요
옌날 어른들 거틈머 상주거 그른 행동이 요꿈맘 비앰 응 가 봄니얻	옛날어른들 같으면 상주가 그런 행동이 조금만 보이면가 버립니다
상주 암 무씀드앙	상주에게 안 묻습니다
잉 거 급 불효 거튼 금 머 구어 그	이 그 그 불효자 같은 그 뭐 그 그
그 그러며이 워 인제 쫌 으에전하고 요즘하고 쫌 그르케 바껸는데 어르신그럼며너이 요주엄먼 인제 귿 장이사으 그 병원 영안시레스 장이사예 이해스 주로 주도를 해싸 이루지고 그서 어째뜬매장을 할 꼉우에넌 예전네는상녀 가지고  문상을해씀미까 그지에	그 그러면 이 인제 좀 예전하고 요즘하고 좀 그렇게 바꼈는데 어르신 그러면은이 요즘은 인제 그 장의사 그 병원 영안실에서 장의사에 의해서 주로 주도를 해서 이루어지고 그래서 어쨌든매장을 할 경우에는 예전에는 상여 가지고  장례를 안 했습니까 그렇지요
예예 한 상예 상녀로 해찌언	예 한 상예 상여로 했지요
그염 요주움머여 어떠케 함미까	그러면 요즘은 어떻게 합니까
요즈멈 보이께네 마리야 뻐쓰에다 장이사 뻐쓰가 이 인는 데도 기 이꼬또 이쌔늠 마리시더 그 뻐쓰 마고 리무지이라 거느 조은 차가 익 이뜨라우구게여 이	요즘은 보니까 말이야 버스에다 장의사 버스가 있는 있는 데도 있 있고 또 요새는 말입니다 그 버스 말고 리무진이라고 그러는 좋은 차가 있 있더라고그게요 이
그겝 비싸드라꼬요	그게 비싸더라고요
그기 여어서 안동에써 봉와까지 도는데 오심마 안 달러 그래드라꼬여인 장이사 글짜요	그게 여기에서 안동에서 봉화까지 들어오는는데 오십만 원 달라고그러더라고요 장의사 그쪽에서요
그이 영구사 하너 실꼬 와따 가는데	그 영구차 하나 싣고 왔다가 가는데
그 그런 차를 가주고 으 그또 형펴니 점 나은 사늠드리고	그 그런 차를가지고그것도 형편이 좀 나은 사람들이고
또 여 머 이내 영세한 사럼드른 게 읻 기양 그 머 그 장이사 거마영구뻐쓰로 디에써고마우에는 상주들 타고 문상객 타고 미텐너이 영구차 구마 여 웨 시시인 실꼬 그래 가는 차도 이꼬 주로 그러씁띠다	또 여기뭐 이래 영세한 사람들은 그 이 그냥 그 뭐 그 장의사 그만영구 버스로 뒤에서어 그만위에는 상주들 타고 문상객 타고 밑에는 영구차 그만 여기 왜 시신 싣고 그래 가는 차도 있고 주로 그렀더라고요
그엄 쯔 예전 가틍 경우에너 이 매장할 때 주로 사람드릳 동네 사람드리나아아앙 갱꾼드리 가서 그게 이 친지나 그런 사람드리 이를 하지야	그럼 저 예전 같은 경우에는 이 매장할 때 주로 사람들이 동네 사람들이나계꾼들이 가서거기에 이 친지나 그런 사람들이 일을 하지요
예예 동네 사암드	예 동네 사람들
카며 요주움 요주엄뭉 그어기 머어 끄 웨 누워 사라미 함미까 어떠케 함미까	그러면 요즘 요즘은 거기 뭐 그 왜 누가 사람이 합니까 어떻게 합니까
요새는뇨 장이사에 부타글 하만 매장꾸이라능 께 이기 이써요	요새는요 장의사에 부탁을 하면 매장꾼이라는 게 이게 있어요
잉 으 거이 여나모지금 모도 소캐 인는 사럼드릳 이뜨라꼬	이거기 여남은씩 모두 속해 있는 사람들이 있더라고
근데 그에 장이사가 인제 에 실꼬 가 가주우 화장하는 데에는 그 화장은 실러 가차이에그 가 가주우 인젱 끄여 그 매장꾼드른 피료구 어우꼬 으 카 장꼬꺼 인제 화장에예예 에 이윽 거게 소캐 인는 그어 이기 사람드인 나와 가주고인제 이 영굴 실꼬 가먼 크 아네 가따 여붸 태아가주 나오머 인제 그 인제 그읍 크그는 매장꾸니 피료치 아느이께 인제 상주하꼬가차운 친척뜨리 인제그거릅 바다 가주고머 강엡 뿌려 뿐 사람똥 이뜨라꼬	그런데 그게 장의사가 인제싣고 가 가지고 화장하는 데에는 그 화장은 실어 가까이 가 가지고 인제 그 그 매장꾼들은 필요가 없고가지 않고 그 인제 화장에이 거기에 속해 있는 그 이것 사람들이 나와 가지고 인제 이 영구를 싣고 가면 그 안에 갖다 넣어 태워서 나오면 인제 그 인제 그 그것은 매장꾼이 필요하지 않으니까 인제 상주하고가까운 친척들이 인제 그것을 받아 가지고뭐 강에 뿌려 버리는 사람도있더라고
으 근데 또 그르치 아느먼 저레 가서 말씨더 그랜네 어꾸 고래 곰머 어윽모시는은느 저리 이때 또 그게요	어 그런데 또 그렇지 않으면 절에 가서 말입니다 그래그래 그만모시는 절이 있대 또 거기에요
그러 보이께 머 수타이 모셔 나따 사짐 부쳐 가주우	그래 보니까 뭐 숱하게모셔 놨다 사진 붙여 가지고
그른 데 가따 노은 사암도 이꼬 그러씁띠다	그런 데 갖다 놓은 사람도 있고그렀더라고요
주로 인지느	주로 인제는
요즘 그엄 사네 봉분 만드는 사암도 이찌예	요즘 그러면 산에 봉분 만드는사람도 있지요
이써용	있어요
그렁 경우에느 그 사암드러 매장꾼드리 그암며너 가서 인제아 이인	그런  경우에는 그 사람들은 매장꾼들이 그러면은 가서 인제 이 매장꾼드리 온 데는 그 인제 화장을 하 장꼬 어어 여즈 그 인제 에묘지에 매장을 하는서 사라믄 응 그 상가에서는 에 그 이 장이사에다설랑 요샌농초니 사러밈잉 그 잉 구 구하기 에루와요매장꾼들이 오는 데는 그인제 화장을 하지 않고저 그 인제 에 묘지에 매장을 하는 사람은 응 그 상가에서는 에 그 이 장의사에다설랑 요새는 농촌이 사람이이 그 이 구 구하기어려워요
그 여 우리 동네 거튼 데도오 꾸 구하자믄 힘드러요	그 여기 우리 동네 같은 데도 구 구하자면 힘들어요
첨부 지 지 이리 바쁘고 다 그래 노이 그게 이 여나무씩 씸나움씨 모키가에루와요	전부 자기 자기 일이 바쁘고 다 그래 놓으니 그게 이 여남은씩 스물씩모으기가 어려워요
그르이 장이시아다 고맙 부타글 래 뿜 그 장이사에 소깨 인늠 매장꾼드리 잉이뜨라꼬 보이께네	그러니 장의사에다가 그만 부탁을 해 버리니 그 장의사에 속해 있는 매장꾼들이 있 있더라고 보니까
